발명의명칭,출원인,출원일자,심사진행상태
나노 구조물을 이용한 박막 트랜지스터 및 그의 제조 방법(Thin film transistor using nano structure and method for manufacturing the same),엘지전자 주식회사(서울특별시 영등포구...),2007.09.04,취하(심사미청구)
"박막 트랜지스터 및 그 제조방법, 이를 포함하는 표시장치(Thin film transistor and Manufacturing for the same, Display device comprising the same)",엘지전자 주식회사(서울특별시 영등포구...),2007.08.13,포기(등록료 미납)
수평 전계 인가형 박막 트랜지스터 어레이(Thin Film Transistor array of Horizontal electornic field applying type),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.06.29,취하(심사미청구)
박막 트랜지스터 어레이와 그 제조 방법(Thin Film Transistor array and Fabricating method thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.06.12,취하(심사미청구)
박막 트랜지스터 기판 및 그 제조 방법(Thin Film Transistor Substrate And Manufacturing Method Thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.05.21,취하(심사미청구)
박막트랜지스터 및 이의 제조 방법(THIN FILM TRANSISTOR AND METHOD OF MANUFACTURING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.04.27,취하(심사미청구)
유기 박막 트랜지스터 절연막 및 그 제조 방법(Dielectric layer of organic thin film transistor and manufacturing method thereof),엘지전자 주식회사(서울특별시 영등포구...),2007.02.07,취하(심사미청구)
투명산화물 박막트랜지스터 제조방법(Transparent oxide thin film transistor and their manufacturing method),엘지전자 주식회사(서울특별시 영등포구...),2007.01.11,취하(심사미청구)
수평전계형 박막 트랜지스터 어레이 기판(Thin Film Transistor Array Substrate Of and Method For Fabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.29,취하(심사미청구)
박막 트랜지스터 어레이 기판 및 그의 제조방법(Thin Film Transistor Array Substrate and Method For Fabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.29,거절결정(일반)
박막 트랜지스터 기판 및 그 제조방법(THIN FILM TRANSISTOR SUBSTRATE AND FABRICATING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.29,취하(심사미청구)
박막 트랜지스터 기판 및 그 제조방법(Thin Transistor Substrate And Method For Fabricating Thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.23,취하(심사미청구)
수평 전계형 박막 트랜지스터 기판 및 그 제조방법(Thin Film Transistor Substrate Of Horizontal Electronic Fileld and Method of Fabricating the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.21,취하(심사미청구)
박막 트랜지스터 어레이 기판 및 그 제조방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.13,취하(심사미청구)
박막트랜지스터 액정표시장치용 어레이 기판 및 그제조방법(An Array Substrate of Thin Film Transistor Liquid Crystal Display Device and the method for fabricating thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.22,취하(심사미청구)
박막트랜지스터 및 이를 구비한 액정표시장치(Thin Film Transistor and Liquid Crystal Display Device having the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.15,취하(심사미청구)
박막 트랜지스터 기판 및 그 제조방법(THIN TRANSISTOR SUBSTRATE AND MANUFACTURING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.14,취하(심사미청구)
박막 트랜지스터 어레이 기판 및 그 제조방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.13,취하(심사미청구)
산화물 반도체층을 구비한 박막 트랜지스터(FILED-EFFECT THIN FILM TRANSISTOR INCLUDING A OXIDIZED SEMICONDUCTOR),엘지전자 주식회사(서울특별시 영등포구...),2006.12.07,취하(심사미청구)
박막 패턴의 제조방법 및 이를 이용한 박막 트랜지스터어레이 기판의 제조 방법(METHOD FOR FABRICATING THIN FILM PATTERN MANUFACTURING AND METHOD FOR FABRICATING THIN FILM TRANSISTOR ARRAY SUBSTRATE USING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.30,취하(심사미청구)
평판표시패널 및 그 제조방법(HIN FILM TRANSISTOR ARRAY SUBSTRATE AND FABRICATING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.29,취하(심사미청구)
TFT 어레이 기판 및 그 제조방법(Thin Film Transistor Array Substrate And Method For Fabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.28,취하(심사미청구)
박막트랜지스터 및 액정표시장치(Thin film transistor and liquid crystal display device),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.28,취하(심사미청구)
박막 트랜지스터 기판 및 그 제조방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND FABRICATING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.29,취하(심사미청구)
"유기 발광 소자의 구동 박막 트랜지스터, 이의 제조 방법및 이를 포함하는 유기 발광 소자(Driving Transistor of Organic Light Emitting Device , Method for Manufacturing the Same and Organic Light Emitting Device Including the Same)",엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.13,취하(심사미청구)
TFT 어레이 기판 및 그 제조방법(Thin Film Transistor Array Substrate And Method For Fabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.15,취하(심사미청구)
박막 트랜지스터 제조방법(Manufacturing method of thin-film transistors),엘지전자 주식회사(서울특별시 영등포구...),2006.09.11,취하(심사미청구)
트랜지스터 및 그 제조 방법(TRANSISTOR & METHOD OF MANUFACTURING THE SAME),엘지전자 주식회사(서울특별시 영등포구...),2006.09.19,취하(심사미청구)
박막 트랜지스터 제조방법(Manufacturing method of thin-film transistor),엘지전자 주식회사(서울특별시 영등포구...),2006.08.24,취하(심사미청구)
박막트랜지스터 및 그의 제조 방법(Thin film transistor and method for fabricating thesame),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.30,취하(심사미청구)
유기 박막 트랜지스터 제조방법(METHOD OF FABRICATING ORGANIC THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.30,취하(심사미청구)
박막 트랜지스터 및 이를 갖는 액정표시장치(THIN FILM TRANSISTOR AND LIQUID CRYSTAL DISPLAYAPPARATUS HAVING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.30,거절결정(일반)
유기 박막 트랜지스터 제조방법(METHOD OF FABRICATING ORGANIC THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.30,취하(심사미청구)
박막 트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURINGMETHOD OF THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.22,취하(심사미청구)
박막 트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURINGMETHOD OF THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.22,취하(심사미청구)
박막트랜지스터 액정표시장치 및 그 제조방법(Thin Film Transistor Liquid Crystal Display Device andthe method of fabricating thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.23,취하(심사미청구)
폴리실리콘 박막트랜지스터 액정표시장치 및 그 제조방법(Poly-Silicon Thin Film Transistor Liquid CrystalDisplay Device and the method of fabricating thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.27,취하(심사미청구)
박막 트랜지스터 어레이 기판 및 그 제조 방법(Thin Film Transistor Array Sbustrate And FabricatingMethod Thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.01.27,취하(심사미청구)
액정표시장치용 박막 트랜지스터 기판 및 이의 제조 방법(Thin film transistor panel using liquid crystal displayand method for manufacturing the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.30,취하(심사미청구)
박막 트랜지스터 기판의 제조방법(METHOD FOR FABRICATING THIN TRANSISTOR SUBSTRATE),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.29,취하(심사미청구)
유기박막트랜지스터 및 그 제조방법(Organic Thin Film Transistor and Method formanufacturing the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.29,취하(심사미청구)
박막 트랜지스터 기판의 제조방법(FABRICATING METHOD OF THIN FILM TRANSISTOR ARRAYSUBSTRATE),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.28,취하(심사미청구)
박막 트랜지스터 기판 및 그 제조 방법(Thin Film Transistor Substrate and Method ofFabricating the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.16,취하(심사미청구)
TFT 어레이 기판 및 그 제조방법(Thin Film Transistor Array Substrate And Method ForFabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.11.30,취하(심사미청구)
"횡전계 방식 박막 트랜지스터 어레이 기판, 이를 구비하는액정표시장치 및 이의 제조 방법(In-plane switching mode thin film transistor arraypanel, liquid crystal display comprising the same andmethod for manufacturing that)",엘지디스플레이 주식회사(서울특별시 영등포구...),2005.11.14,원결정유지(심사전치)
TFT 어레이 기판의 제조방법(Method For Fabricating Thin Film Transistor ArraySubstrate),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.06.02,취하(심사미청구)
"박막트랜지스터 및 그의 제조방법과 이를 구비한액정표시장치(Thin Film Transistor, Fabrication method thereof andLiquid Crystal Display device having the same)",엘지디스플레이 주식회사(서울특별시 영등포구...),2005.05.27,취하(심사미청구)
박막 트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURINGMETHOD OF THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.03.08,취하(심사미청구)
박막트랜지스터 기판 및 그 제조방법(Thin Film Transistor Substrate And Method Of Fabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.03.08,취하(심사미청구)
3차원 구조의 활성층을 가지는 유기 박막 트랜지스터 및그 제조방법(Organic Thin Film Transistor Having 3D Active Layerand Fabrication Method thereof),엘지전자 주식회사(서울특별시 영등포구...),2005.02.04,거절결정(일반)
박막 트랜지스터 및 이의 제조 방법(Thin Film Transistor and Method for Manufacturing theSame),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.02.01,취하(심사미청구)
박막트랜지스터 어레이 기판 및 그 제조방법(Thin Film Transistor Array Substrate And Method OfFabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.12.29,취하(심사미청구)
박막 트랜지스터 기판 및 그 제조 방법(Thin Film Transistor Substrate And Method forFabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.12.29,취하(심사미청구)
"박막트랜지스터 기판 및 그 제조방법과 그를 가지는 액정표시 패널(Thin Film Transistor Substrate, Method Of FabricatingThe Same, And Liquid Crystal Display Panel HavingThereof)",엘지디스플레이 주식회사(서울특별시 영등포구...),2004.12.14,취하(심사미청구)
하프늄-알루미늄 산화막을 게이트 산화막층으로 이용한유기박막트랜지스터(Organic Thin Film Transistor for Gate Oxide using HfAlO),엘지전자 주식회사(서울특별시 영등포구...),2004.09.01,거절결정(일반)
수평 전계 인가형 박막 트랜지스터 기판 및 그 제조 방법(THIN FILM TRANSISTOR SUBSTRATE OF HORIZONTALELECTRONIC FIELD APPLYING TYPE AND FABRICATING METHODTHEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.06.30,취하(심사미청구)
액정 표시 장치의 박막 트랜지스터 및 그 제조 방법(Thin Film Transistor for LCD and the fabricationmethod thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.06.30,취하(심사미청구)
박막트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND FABRICATINGMETHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.06.28,원결정유지(심사전치)
박막 트랜지스터 어레이 기판 및 이의 형성 방법(Substrate for Thin Film Transistors Array and methodfor Forming of the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.12.30,거절결정(일반)
